tau	PRB	PRL	PRP	PRPD
TRINITY_DN401933_c0_g1	1	0	1	0	0
TRINITY_DN401935_c0_g1	1	0	1	0	0
TRINITY_DN401936_c0_g1	1	0	1	0	0
TRINITY_DN401937_c0_g1	1	0	1	0	0
TRINITY_DN401942_c0_g1	1	0	1	0	0
TRINITY_DN401943_c0_g1	1	0	1	0	0
TRINITY_DN401951_c0_g1	1	0	1	0	0
TRINITY_DN401953_c0_g1	1	0	1	0	0
TRINITY_DN401954_c0_g1	1	0	1	0	0
TRINITY_DN401955_c0_g1	1	0	1	0	0
TRINITY_DN40196_c0_g1	1	0	1	0	0
TRINITY_DN401963_c0_g1	1	0	1	0	0
TRINITY_DN401976_c0_g1	1	0	1	0	0
TRINITY_DN401979_c0_g1	1	0	1	0	0
TRINITY_DN401980_c0_g1	1	0	1	0	0
TRINITY_DN401990_c0_g1	1	0	1	0	0
TRINITY_DN401991_c0_g1	1	0	1	0	0
TRINITY_DN401992_c0_g1	1	0	1	0	0
TRINITY_DN401993_c0_g1	1	0	1	0	0
TRINITY_DN401996_c0_g1	1	0	1	0	0
TRINITY_DN401997_c0_g1	1	0	1	0	0
TRINITY_DN402002_c0_g1	1	0	1	0	0
TRINITY_DN402003_c0_g1	1	0	1	0	0
TRINITY_DN402005_c0_g1	1	0	1	0	0
TRINITY_DN402006_c0_g1	1	0	1	0	0
TRINITY_DN402008_c0_g1	1	0	1	0	0
TRINITY_DN402013_c0_g1	1	0	1	0	0
TRINITY_DN402016_c0_g1	1	0	1	0	0
TRINITY_DN402018_c0_g1	1	0	1	0	0
TRINITY_DN40202_c0_g1	1	0	1	0	0
TRINITY_DN402021_c0_g1	1	0	1	0	0
TRINITY_DN402024_c0_g1	1	0	1	0	0
TRINITY_DN402026_c0_g1	1	0	1	0	0
TRINITY_DN40203_c0_g1	1	0	1	0	0
TRINITY_DN402037_c0_g1	1	0	1	0	0
TRINITY_DN402038_c0_g1	1	0	1	0	0
TRINITY_DN40204_c0_g1	1	0	1	0	0
TRINITY_DN402040_c0_g1	1	0	1	0	0
TRINITY_DN402042_c0_g1	1	0	1	0	0
TRINITY_DN402044_c0_g1	1	0	1	0	0
TRINITY_DN402055_c0_g1	1	0	1	0	0
TRINITY_DN402058_c0_g1	1	0	1	0	0
TRINITY_DN402067_c0_g1	1	0	1	0	0
TRINITY_DN402067_c1_g1	1	0	1	0	0
TRINITY_DN40207_c0_g1	1	0	1	0	0
TRINITY_DN402071_c0_g1	1	0	1	0	0
TRINITY_DN402072_c0_g1	1	0	1	0	0
TRINITY_DN402074_c0_g1	1	0	1	0	0
TRINITY_DN402079_c0_g1	1	0	1	0	0
TRINITY_DN40208_c0_g1	1	0	1	0	0
TRINITY_DN402081_c0_g1	1	0	1	0	0
TRINITY_DN402082_c0_g1	1	0	1	0	0
TRINITY_DN402084_c0_g1	1	0	1	0	0
TRINITY_DN402085_c0_g1	1	0	1	0	0
TRINITY_DN402087_c0_g1	1	0	1	0	0
TRINITY_DN402090_c0_g1	1	0	1	0	0
TRINITY_DN402091_c0_g1	1	0	1	0	0
TRINITY_DN402093_c0_g1	1	0	1	0	0
TRINITY_DN402096_c0_g1	1	0	1	0	0
TRINITY_DN402097_c0_g1	1	0	1	0	0
TRINITY_DN402100_c0_g1	1	0	1	0	0
TRINITY_DN402107_c0_g1	1	0	1	0	0
TRINITY_DN402108_c0_g1	1	0	1	0	0
TRINITY_DN402118_c0_g1	1	0	1	0	0
TRINITY_DN402119_c0_g1	1	0	1	0	0
TRINITY_DN402120_c0_g1	1	0	1	0	0
TRINITY_DN402126_c0_g1	1	0	1	0	0
TRINITY_DN402130_c0_g1	1	0	1	0	0
TRINITY_DN402132_c0_g1	1	0	1	0	0
TRINITY_DN402134_c0_g1	1	0	1	0	0
TRINITY_DN402137_c0_g1	1	0	1	0	0
TRINITY_DN402139_c0_g1	1	0	1	0	0
TRINITY_DN402141_c0_g1	1	0	1	0	0
TRINITY_DN402142_c0_g1	1	0	1	0	0
TRINITY_DN402153_c0_g1	1	0	1	0	0
TRINITY_DN402155_c0_g1	1	0	1	0	0
TRINITY_DN402159_c0_g1	1	0	1	0	0
TRINITY_DN40216_c0_g1	1	0	1	0	0
TRINITY_DN402162_c0_g1	1	0	1	0	0
TRINITY_DN402163_c0_g1	1	0	1	0	0
TRINITY_DN402164_c0_g1	1	0	1	0	0
TRINITY_DN402165_c0_g1	1	0	1	0	0
TRINITY_DN402168_c0_g1	1	0	1	0	0
TRINITY_DN402169_c0_g1	1	0	1	0	0
TRINITY_DN402170_c0_g1	1	0	1	0	0
TRINITY_DN402175_c0_g1	1	0	1	0	0
TRINITY_DN402179_c0_g1	1	0	1	0	0
TRINITY_DN402182_c0_g1	1	0	1	0	0
TRINITY_DN402187_c0_g1	1	0	1	0	0
TRINITY_DN402190_c0_g1	1	0	1	0	0
TRINITY_DN402194_c0_g1	1	0	1	0	0
TRINITY_DN402196_c0_g1	1	0	1	0	0
TRINITY_DN4022_c2_g1	1	0	1	0	0
TRINITY_DN402207_c0_g1	1	0	1	0	0
TRINITY_DN40221_c0_g1	1	0	1	0	0
TRINITY_DN402211_c0_g1	1	0	1	0	0
TRINITY_DN402213_c0_g1	1	0	1	0	0
TRINITY_DN402219_c0_g1	1	0	1	0	0
TRINITY_DN402219_c1_g1	1	0	1	0	0
TRINITY_DN402220_c0_g1	1	0	1	0	0
TRINITY_DN402221_c0_g1	1	0	1	0	0
TRINITY_DN402222_c0_g1	1	0	1	0	0
TRINITY_DN402224_c0_g1	1	0	1	0	0
TRINITY_DN402225_c0_g1	1	0	1	0	0
TRINITY_DN402236_c0_g1	1	0	1	0	0
TRINITY_DN402239_c0_g1	1	0	1	0	0
TRINITY_DN402240_c0_g1	1	0	1	0	0
TRINITY_DN402245_c0_g1	1	0	1	0	0
TRINITY_DN402246_c0_g1	1	0	1	0	0
TRINITY_DN402252_c0_g1	1	0	1	0	0
TRINITY_DN402261_c0_g1	1	0	1	0	0
TRINITY_DN402263_c0_g1	1	0	1	0	0
TRINITY_DN402269_c0_g1	1	0	1	0	0
TRINITY_DN40227_c0_g1	1	0	1	0	0
TRINITY_DN402270_c0_g1	1	0	1	0	0
TRINITY_DN402278_c0_g1	1	0	1	0	0
TRINITY_DN40228_c0_g1	1	0	1	0	0
TRINITY_DN402284_c0_g1	1	0	1	0	0
TRINITY_DN402286_c0_g1	1	0	1	0	0
TRINITY_DN402290_c0_g1	1	0	1	0	0
TRINITY_DN402295_c0_g1	1	0	1	0	0
TRINITY_DN402297_c0_g1	1	0	1	0	0
TRINITY_DN402299_c0_g1	1	0	1	0	0
TRINITY_DN402300_c0_g1	1	0	1	0	0
TRINITY_DN402304_c0_g1	1	0	1	0	0
TRINITY_DN402305_c0_g1	1	0	1	0	0
TRINITY_DN402307_c0_g1	1	0	1	0	0
TRINITY_DN402309_c0_g1	1	0	1	0	0
TRINITY_DN402315_c0_g1	1	0	1	0	0
TRINITY_DN402321_c0_g1	1	0	1	0	0
TRINITY_DN402322_c0_g1	1	0	1	0	0
TRINITY_DN402325_c0_g1	1	0	1	0	0
TRINITY_DN402326_c0_g1	1	0	1	0	0
TRINITY_DN402327_c0_g1	1	0	1	0	0
TRINITY_DN402328_c0_g1	1	0	1	0	0
TRINITY_DN402329_c0_g1	1	0	1	0	0
TRINITY_DN402331_c0_g1	1	0	1	0	0
TRINITY_DN402337_c0_g1	1	0	1	0	0
TRINITY_DN402342_c0_g1	1	0	1	0	0
TRINITY_DN402343_c0_g1	1	0	1	0	0
TRINITY_DN402344_c0_g1	1	0	1	0	0
TRINITY_DN402345_c0_g1	1	0	1	0	0
TRINITY_DN402347_c1_g1	1	0	1	0	0
TRINITY_DN40235_c0_g1	1	0	1	0	0
TRINITY_DN402356_c0_g1	1	0	1	0	0
TRINITY_DN402358_c0_g1	1	0	1	0	0
TRINITY_DN402359_c0_g1	1	0	1	0	0
TRINITY_DN402360_c0_g1	1	0	1	0	0
TRINITY_DN402362_c0_g1	1	0	1	0	0
TRINITY_DN402364_c0_g1	1	0	1	0	0
TRINITY_DN402365_c0_g1	1	0	1	0	0
TRINITY_DN402367_c0_g1	1	0	1	0	0
TRINITY_DN402368_c0_g1	1	0	1	0	0
TRINITY_DN402369_c0_g1	1	0	1	0	0
TRINITY_DN40237_c0_g1	1	0	1	0	0
TRINITY_DN402377_c0_g1	1	0	1	0	0
TRINITY_DN402387_c0_g1	1	0	1	0	0
TRINITY_DN402389_c0_g1	1	0	1	0	0
TRINITY_DN402390_c0_g1	1	0	1	0	0
TRINITY_DN402398_c0_g1	1	0	1	0	0
TRINITY_DN402403_c0_g1	1	0	1	0	0
TRINITY_DN402405_c0_g1	1	0	1	0	0
TRINITY_DN402407_c0_g1	1	0	1	0	0
TRINITY_DN402411_c0_g1	1	0	1	0	0
TRINITY_DN402413_c0_g1	1	0	1	0	0
TRINITY_DN402421_c0_g1	1	0	1	0	0
TRINITY_DN402423_c0_g1	1	0	1	0	0
TRINITY_DN402427_c0_g1	1	0	1	0	0
TRINITY_DN402433_c0_g1	1	0	1	0	0
TRINITY_DN402435_c0_g1	1	0	1	0	0
TRINITY_DN402439_c0_g1	1	0	1	0	0
TRINITY_DN402441_c0_g1	1	0	1	0	0
TRINITY_DN402445_c0_g1	1	0	1	0	0
TRINITY_DN402446_c0_g1	1	0	1	0	0
TRINITY_DN402448_c0_g1	1	0	1	0	0
TRINITY_DN402450_c0_g1	1	0	1	0	0
TRINITY_DN402453_c0_g1	1	0	1	0	0
TRINITY_DN402456_c0_g1	1	0	1	0	0
TRINITY_DN402465_c0_g1	1	0	1	0	0
TRINITY_DN402467_c0_g1	1	0	1	0	0
TRINITY_DN402468_c0_g1	1	0	1	0	0
TRINITY_DN402469_c0_g1	1	0	1	0	0
TRINITY_DN40247_c0_g1	1	0	1	0	0
TRINITY_DN402472_c0_g1	1	0	1	0	0
TRINITY_DN402475_c0_g1	1	0	1	0	0
TRINITY_DN402478_c0_g1	1	0	1	0	0
TRINITY_DN402479_c0_g1	1	0	1	0	0
TRINITY_DN402484_c0_g1	1	0	1	0	0
TRINITY_DN402493_c0_g1	1	0	1	0	0
TRINITY_DN402496_c0_g1	1	0	1	0	0
TRINITY_DN402502_c0_g1	1	0	1	0	0
TRINITY_DN402503_c0_g1	1	0	1	0	0
TRINITY_DN402505_c0_g1	1	0	1	0	0
TRINITY_DN402513_c0_g1	1	0	1	0	0
TRINITY_DN402519_c0_g1	1	0	1	0	0
TRINITY_DN402521_c0_g1	1	0	1	0	0
TRINITY_DN402523_c0_g1	1	0	1	0	0
TRINITY_DN402528_c0_g1	1	0	1	0	0
TRINITY_DN402530_c0_g1	1	0	1	0	0
TRINITY_DN402531_c0_g1	1	0	1	0	0
TRINITY_DN402534_c0_g1	1	0	1	0	0
TRINITY_DN402539_c0_g1	1	0	1	0	0
TRINITY_DN402542_c0_g1	1	0	1	0	0
TRINITY_DN402546_c0_g1	1	0	1	0	0
TRINITY_DN402547_c0_g1	1	0	1	0	0
TRINITY_DN402548_c0_g1	1	0	1	0	0
TRINITY_DN402549_c0_g1	1	0	1	0	0
TRINITY_DN402564_c0_g1	1	0	1	0	0
TRINITY_DN402568_c0_g1	1	0	1	0	0
TRINITY_DN402569_c0_g1	1	0	1	0	0
TRINITY_DN402570_c0_g1	1	0	1	0	0
TRINITY_DN402571_c0_g1	1	0	1	0	0
TRINITY_DN402572_c0_g1	1	0	1	0	0
TRINITY_DN402577_c0_g1	1	0	1	0	0
TRINITY_DN402579_c0_g1	1	0	1	0	0
TRINITY_DN402580_c0_g1	1	0	1	0	0
TRINITY_DN402585_c0_g1	1	0	1	0	0
TRINITY_DN402586_c0_g1	1	0	1	0	0
TRINITY_DN402588_c0_g1	1	0	1	0	0
TRINITY_DN402589_c0_g1	1	0	1	0	0
TRINITY_DN402594_c0_g1	1	0	1	0	0
TRINITY_DN402596_c0_g1	1	0	1	0	0
TRINITY_DN402599_c0_g1	1	0	1	0	0
TRINITY_DN402604_c0_g1	1	0	1	0	0
TRINITY_DN402606_c0_g1	1	0	1	0	0
TRINITY_DN40262_c0_g1	1	0	1	0	0
TRINITY_DN402620_c0_g1	1	0	1	0	0
TRINITY_DN402624_c0_g1	1	0	1	0	0
TRINITY_DN402627_c0_g1	1	0	1	0	0
TRINITY_DN40263_c0_g1	1	0	1	0	0
TRINITY_DN402631_c0_g1	1	0	1	0	0
TRINITY_DN402635_c0_g1	1	0	1	0	0
TRINITY_DN402637_c0_g1	1	0	1	0	0
TRINITY_DN402638_c0_g1	1	0	1	0	0
TRINITY_DN402640_c0_g1	1	0	1	0	0
TRINITY_DN402643_c0_g1	1	0	1	0	0
TRINITY_DN402646_c0_g1	1	0	1	0	0
TRINITY_DN402649_c0_g1	1	0	1	0	0
TRINITY_DN402650_c0_g1	1	0	1	0	0
TRINITY_DN402651_c0_g1	1	0	1	0	0
TRINITY_DN402655_c0_g1	1	0	1	0	0
TRINITY_DN402656_c0_g2	1	0	1	0	0
TRINITY_DN402658_c0_g1	1	0	1	0	0
TRINITY_DN40266_c0_g1	1	0	1	0	0
TRINITY_DN402664_c0_g1	1	0	1	0	0
TRINITY_DN402665_c0_g1	1	0	1	0	0
TRINITY_DN402667_c0_g1	1	0	1	0	0
TRINITY_DN402668_c0_g1	1	0	1	0	0
TRINITY_DN402669_c0_g1	1	0	1	0	0
TRINITY_DN402670_c0_g1	1	0	1	0	0
TRINITY_DN402673_c0_g1	1	0	1	0	0
TRINITY_DN402676_c0_g1	1	0	1	0	0
TRINITY_DN402679_c0_g1	1	0	1	0	0
TRINITY_DN402680_c0_g1	1	0	1	0	0
TRINITY_DN402684_c0_g1	1	0	1	0	0
TRINITY_DN402688_c0_g1	1	0	1	0	0
TRINITY_DN402689_c0_g1	1	0	1	0	0
TRINITY_DN402698_c0_g1	1	0	1	0	0
TRINITY_DN402700_c0_g1	1	0	1	0	0
TRINITY_DN402701_c0_g1	1	0	1	0	0
TRINITY_DN402704_c0_g1	1	0	1	0	0
TRINITY_DN402709_c0_g1	1	0	1	0	0
TRINITY_DN40271_c0_g1	1	0	1	0	0
TRINITY_DN402710_c0_g1	1	0	1	0	0
TRINITY_DN402716_c0_g1	1	0	1	0	0
TRINITY_DN402725_c0_g1	1	0	1	0	0
TRINITY_DN402728_c0_g1	1	0	1	0	0
TRINITY_DN402729_c0_g1	1	0	1	0	0
TRINITY_DN40273_c0_g1	1	0	1	0	0
TRINITY_DN402736_c0_g1	1	0	1	0	0
TRINITY_DN402738_c0_g1	1	0	1	0	0
TRINITY_DN402741_c0_g1	1	0	1	0	0
TRINITY_DN402743_c0_g1	1	0	1	0	0
TRINITY_DN402748_c0_g1	1	0	1	0	0
TRINITY_DN40275_c0_g1	1	0	1	0	0
TRINITY_DN402750_c0_g1	1	0	1	0	0
TRINITY_DN402751_c0_g1	1	0	1	0	0
TRINITY_DN402752_c0_g1	1	0	1	0	0
TRINITY_DN402755_c0_g1	1	0	1	0	0
TRINITY_DN402757_c0_g1	1	0	1	0	0
TRINITY_DN402761_c0_g1	1	0	1	0	0
TRINITY_DN402762_c0_g1	1	0	1	0	0
TRINITY_DN402767_c0_g1	1	0	1	0	0
TRINITY_DN402771_c0_g1	1	0	1	0	0
TRINITY_DN402779_c0_g1	1	0	1	0	0
TRINITY_DN402784_c0_g1	1	0	1	0	0
TRINITY_DN402787_c0_g1	1	0	1	0	0
TRINITY_DN402790_c0_g1	1	0	1	0	0
TRINITY_DN402794_c0_g1	1	0	1	0	0
TRINITY_DN402795_c0_g1	1	0	1	0	0
TRINITY_DN402797_c0_g1	1	0	1	0	0
TRINITY_DN402799_c0_g1	1	0	1	0	0
TRINITY_DN402800_c0_g1	1	0	1	0	0
TRINITY_DN402802_c0_g1	1	0	1	0	0
TRINITY_DN402803_c0_g1	1	0	1	0	0
TRINITY_DN402805_c0_g1	1	0	1	0	0
TRINITY_DN402806_c0_g1	1	0	1	0	0
TRINITY_DN40281_c0_g1	1	0	1	0	0
TRINITY_DN402810_c0_g1	1	0	1	0	0
TRINITY_DN402812_c0_g1	1	0	1	0	0
TRINITY_DN402817_c0_g1	1	0	1	0	0
TRINITY_DN402818_c0_g1	1	0	1	0	0
TRINITY_DN402819_c0_g1	1	0	1	0	0
TRINITY_DN40282_c0_g1	1	0	1	0	0
TRINITY_DN402823_c0_g1	1	0	1	0	0
TRINITY_DN402824_c0_g1	1	0	1	0	0
TRINITY_DN402829_c0_g1	1	0	1	0	0
TRINITY_DN402833_c0_g1	1	0	1	0	0
TRINITY_DN402840_c0_g1	1	0	1	0	0
TRINITY_DN402841_c0_g1	1	0	1	0	0
TRINITY_DN402842_c0_g1	1	0	1	0	0
TRINITY_DN402844_c0_g1	1	0	1	0	0
TRINITY_DN402847_c0_g1	1	0	1	0	0
TRINITY_DN40285_c0_g2	1	0	1	0	0
TRINITY_DN402857_c0_g1	1	0	1	0	0
TRINITY_DN402859_c0_g1	1	0	1	0	0
TRINITY_DN402860_c0_g1	1	0	1	0	0
TRINITY_DN402867_c0_g1	1	0	1	0	0
TRINITY_DN40287_c0_g1	1	0	1	0	0
TRINITY_DN402874_c0_g1	1	0	1	0	0
TRINITY_DN402882_c0_g1	1	0	1	0	0
TRINITY_DN402886_c0_g1	1	0	1	0	0
TRINITY_DN402887_c0_g1	1	0	1	0	0
TRINITY_DN402889_c0_g1	1	0	1	0	0
TRINITY_DN402894_c0_g1	1	0	1	0	0
TRINITY_DN402898_c0_g1	1	0	1	0	0
TRINITY_DN402902_c0_g1	1	0	1	0	0
TRINITY_DN402903_c0_g1	1	0	1	0	0
TRINITY_DN402905_c0_g1	1	0	1	0	0
TRINITY_DN402908_c0_g1	1	0	1	0	0
TRINITY_DN402909_c0_g1	1	0	1	0	0
TRINITY_DN40291_c0_g1	1	0	1	0	0
TRINITY_DN402911_c0_g1	1	0	1	0	0
TRINITY_DN402915_c0_g1	1	0	1	0	0
TRINITY_DN402921_c0_g1	1	0	1	0	0
TRINITY_DN402924_c0_g1	1	0	1	0	0
TRINITY_DN402925_c0_g1	1	0	1	0	0
TRINITY_DN402926_c0_g1	1	0	1	0	0
TRINITY_DN40293_c0_g1	1	0	1	0	0
TRINITY_DN402933_c0_g1	1	0	1	0	0
TRINITY_DN402934_c0_g1	1	0	1	0	0
TRINITY_DN402937_c0_g1	1	0	1	0	0
TRINITY_DN402938_c0_g1	1	0	1	0	0
TRINITY_DN402939_c0_g1	1	0	1	0	0
TRINITY_DN40294_c0_g1	1	0	1	0	0
TRINITY_DN402940_c0_g1	1	0	1	0	0
TRINITY_DN402941_c0_g1	1	0	1	0	0
TRINITY_DN402942_c0_g1	1	0	1	0	0
TRINITY_DN402943_c0_g1	1	0	1	0	0
TRINITY_DN402950_c0_g1	1	0	1	0	0
TRINITY_DN402953_c0_g1	1	0	1	0	0
TRINITY_DN402958_c0_g1	1	0	1	0	0
TRINITY_DN402962_c0_g1	1	0	1	0	0
TRINITY_DN402970_c0_g1	1	0	1	0	0
TRINITY_DN402977_c0_g1	1	0	1	0	0
TRINITY_DN402987_c0_g1	1	0	1	0	0
TRINITY_DN402989_c0_g1	1	0	1	0	0
TRINITY_DN402991_c0_g1	1	0	1	0	0
TRINITY_DN402992_c0_g1	1	0	1	0	0
TRINITY_DN402993_c0_g1	1	0	1	0	0
TRINITY_DN402999_c0_g1	1	0	1	0	0
TRINITY_DN403000_c0_g1	1	0	1	0	0
TRINITY_DN403001_c0_g1	1	0	1	0	0
TRINITY_DN403003_c0_g1	1	0	1	0	0
TRINITY_DN403003_c0_g2	1	0	1	0	0
TRINITY_DN403004_c0_g1	1	0	1	0	0
TRINITY_DN403008_c0_g1	1	0	1	0	0
TRINITY_DN40301_c0_g1	1	0	1	0	0
TRINITY_DN403011_c0_g1	1	0	1	0	0
TRINITY_DN403012_c0_g1	1	0	1	0	0
TRINITY_DN403014_c0_g1	1	0	1	0	0
TRINITY_DN403015_c0_g1	1	0	1	0	0
TRINITY_DN403017_c0_g1	1	0	1	0	0
TRINITY_DN403019_c0_g1	1	0	1	0	0
TRINITY_DN403022_c0_g1	1	0	1	0	0
TRINITY_DN403024_c0_g1	1	0	1	0	0
TRINITY_DN403034_c0_g1	1	0	1	0	0
TRINITY_DN403035_c0_g1	1	0	1	0	0
TRINITY_DN403039_c0_g1	1	0	1	0	0
TRINITY_DN403041_c0_g1	1	0	1	0	0
TRINITY_DN403042_c0_g1	1	0	1	0	0
TRINITY_DN403051_c0_g1	1	0	1	0	0
TRINITY_DN403055_c0_g1	1	0	1	0	0
TRINITY_DN403059_c0_g1	1	0	1	0	0
TRINITY_DN403065_c0_g1	1	0	1	0	0
TRINITY_DN403067_c0_g1	1	0	1	0	0
TRINITY_DN403072_c0_g1	1	0	1	0	0
TRINITY_DN403073_c0_g1	1	0	1	0	0
TRINITY_DN403077_c0_g1	1	0	1	0	0
TRINITY_DN403078_c0_g1	1	0	1	0	0
TRINITY_DN403083_c0_g1	1	0	1	0	0
TRINITY_DN403087_c0_g1	1	0	1	0	0
TRINITY_DN403090_c0_g1	1	0	1	0	0
TRINITY_DN403092_c0_g1	1	0	1	0	0
TRINITY_DN403096_c0_g1	1	0	1	0	0
TRINITY_DN403097_c0_g1	1	0	1	0	0
TRINITY_DN403100_c0_g1	1	0	1	0	0
TRINITY_DN403101_c0_g1	1	0	1	0	0
TRINITY_DN403103_c0_g1	1	0	1	0	0
TRINITY_DN403110_c0_g1	1	0	1	0	0
TRINITY_DN403111_c0_g1	1	0	1	0	0
TRINITY_DN403112_c0_g1	1	0	1	0	0
TRINITY_DN403115_c0_g1	1	0	1	0	0
TRINITY_DN403116_c0_g1	1	0	1	0	0
TRINITY_DN403118_c0_g1	1	0	1	0	0
TRINITY_DN403120_c0_g1	1	0	1	0	0
TRINITY_DN403121_c1_g1	1	0	1	0	0
TRINITY_DN403125_c0_g1	1	0	1	0	0
TRINITY_DN403128_c0_g1	1	0	1	0	0
TRINITY_DN403131_c0_g1	1	0	1	0	0
TRINITY_DN403132_c0_g1	1	0	1	0	0
TRINITY_DN403133_c0_g1	1	0	1	0	0
TRINITY_DN403134_c0_g1	1	0	1	0	0
TRINITY_DN403136_c0_g1	1	0	1	0	0
TRINITY_DN403142_c0_g1	1	0	1	0	0
TRINITY_DN403143_c0_g1	1	0	1	0	0
TRINITY_DN403145_c0_g1	1	0	1	0	0
TRINITY_DN403152_c0_g1	1	0	1	0	0
TRINITY_DN403153_c0_g1	1	0	1	0	0
TRINITY_DN403154_c0_g1	1	0	1	0	0
TRINITY_DN403156_c0_g1	1	0	1	0	0
TRINITY_DN403158_c0_g1	1	0	1	0	0
TRINITY_DN403160_c0_g1	1	0	1	0	0
TRINITY_DN403181_c0_g1	1	0	1	0	0
TRINITY_DN403186_c0_g1	1	0	1	0	0
TRINITY_DN403193_c0_g1	1	0	1	0	0
TRINITY_DN403197_c0_g1	1	0	1	0	0
TRINITY_DN403201_c0_g1	1	0	1	0	0
TRINITY_DN40321_c0_g1	1	0	1	0	0
TRINITY_DN403214_c0_g1	1	0	1	0	0
TRINITY_DN403217_c0_g1	1	0	1	0	0
TRINITY_DN403218_c0_g1	1	0	1	0	0
TRINITY_DN40322_c0_g1	1	0	1	0	0
TRINITY_DN403221_c0_g1	1	0	1	0	0
TRINITY_DN403224_c0_g1	1	0	1	0	0
TRINITY_DN403227_c0_g1	1	0	1	0	0
TRINITY_DN403232_c0_g1	1	0	1	0	0
TRINITY_DN403233_c0_g1	1	0	1	0	0
TRINITY_DN403237_c0_g1	1	0	1	0	0
TRINITY_DN403238_c0_g1	1	0	1	0	0
TRINITY_DN403239_c0_g1	1	0	1	0	0
TRINITY_DN403240_c0_g1	1	0	1	0	0
TRINITY_DN403249_c0_g1	1	0	1	0	0
TRINITY_DN403257_c0_g1	1	0	1	0	0
TRINITY_DN403263_c0_g1	1	0	1	0	0
TRINITY_DN403269_c0_g1	1	0	1	0	0
TRINITY_DN403270_c0_g1	1	0	1	0	0
TRINITY_DN403272_c0_g1	1	0	1	0	0
TRINITY_DN403273_c0_g1	1	0	1	0	0
TRINITY_DN403276_c0_g1	1	0	1	0	0
TRINITY_DN403280_c0_g1	1	0	1	0	0
TRINITY_DN403283_c0_g1	1	0	1	0	0
TRINITY_DN403290_c0_g1	1	0	1	0	0
TRINITY_DN403294_c0_g1	1	0	1	0	0
TRINITY_DN403298_c0_g1	1	0	1	0	0
TRINITY_DN403299_c0_g1	1	0	1	0	0
TRINITY_DN403310_c0_g1	1	0	1	0	0
TRINITY_DN403312_c0_g1	1	0	1	0	0
TRINITY_DN403316_c0_g1	1	0	1	0	0
TRINITY_DN403318_c0_g1	1	0	1	0	0
TRINITY_DN40332_c0_g1	1	0	1	0	0
TRINITY_DN403320_c0_g1	1	0	1	0	0
TRINITY_DN403321_c0_g1	1	0	1	0	0
TRINITY_DN403325_c0_g1	1	0	1	0	0
TRINITY_DN403326_c0_g1	1	0	1	0	0
TRINITY_DN403329_c0_g1	1	0	1	0	0
TRINITY_DN403342_c0_g1	1	0	1	0	0
TRINITY_DN403344_c0_g1	1	0	1	0	0
TRINITY_DN403346_c0_g1	1	0	1	0	0
TRINITY_DN403348_c0_g1	1	0	1	0	0
TRINITY_DN403354_c0_g1	1	0	1	0	0
TRINITY_DN403356_c0_g1	1	0	1	0	0
TRINITY_DN403359_c0_g1	1	0	1	0	0
TRINITY_DN403364_c0_g1	1	0	1	0	0
TRINITY_DN403387_c0_g1	1	0	1	0	0
TRINITY_DN403390_c0_g1	1	0	1	0	0
TRINITY_DN403393_c0_g1	1	0	1	0	0
TRINITY_DN4034_c0_g1	1	0	1	0	0
TRINITY_DN403402_c0_g1	1	0	1	0	0
TRINITY_DN403406_c0_g1	1	0	1	0	0
TRINITY_DN40341_c0_g1	1	0	1	0	0
TRINITY_DN403411_c0_g1	1	0	1	0	0
TRINITY_DN403415_c0_g1	1	0	1	0	0
TRINITY_DN403416_c0_g1	1	0	1	0	0
TRINITY_DN403417_c0_g1	1	0	1	0	0
TRINITY_DN403421_c0_g1	1	0	1	0	0
TRINITY_DN403422_c0_g1	1	0	1	0	0
TRINITY_DN403427_c0_g1	1	0	1	0	0
TRINITY_DN403429_c0_g1	1	0	1	0	0
TRINITY_DN40343_c0_g1	1	0	1	0	0
TRINITY_DN40343_c0_g2	1	0	1	0	0
TRINITY_DN403430_c0_g1	1	0	1	0	0
TRINITY_DN403433_c0_g1	1	0	1	0	0
TRINITY_DN403434_c0_g1	1	0	1	0	0
TRINITY_DN403449_c0_g1	1	0	1	0	0
TRINITY_DN403451_c0_g1	1	0	1	0	0
TRINITY_DN403453_c0_g1	1	0	1	0	0
TRINITY_DN403457_c0_g1	1	0	1	0	0
TRINITY_DN403458_c0_g1	1	0	1	0	0
TRINITY_DN403461_c0_g1	1	0	1	0	0
TRINITY_DN403463_c0_g1	1	0	1	0	0
TRINITY_DN403464_c0_g1	1	0	1	0	0
TRINITY_DN403466_c0_g1	1	0	1	0	0
TRINITY_DN40347_c0_g1	1	0	1	0	0
TRINITY_DN403473_c0_g1	1	0	1	0	0
TRINITY_DN403474_c0_g1	1	0	1	0	0
TRINITY_DN403478_c0_g1	1	0	1	0	0
TRINITY_DN403485_c0_g1	1	0	1	0	0
TRINITY_DN403486_c0_g1	1	0	1	0	0
TRINITY_DN403489_c0_g1	1	0	1	0	0
TRINITY_DN40349_c0_g1	1	0	1	0	0
TRINITY_DN403495_c0_g1	1	0	1	0	0
TRINITY_DN403502_c0_g1	1	0	1	0	0
TRINITY_DN403507_c0_g1	1	0	1	0	0
TRINITY_DN403510_c0_g1	1	0	1	0	0
TRINITY_DN403511_c0_g1	1	0	1	0	0
TRINITY_DN403514_c0_g1	1	0	1	0	0
